"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A0A090I8T2",6.51131133309774,-1.31743901696736,1.53875313878316,-0.856173081803872,0.391902049524565,0.831059641715123
"A0A090I904",16.4025590242608,-0.97454919824926,0.980544133002956,-0.993886114299275,0.320278315280258,0.831059641715123
"A0A090JSP3",11.2218578637527,-0.907432004968442,0.882034283916398,-1.02879448283946,0.303576259861277,0.831059641715123
"A0A090JU20",2.98426256032069,-1.69642470432159,1.80313164816106,-0.940821323862682,0.3467964313224,0.831059641715123
"A0A090JUG7",5.96493764443122,-1.14590477050696,1.15065539339236,-0.995871376510572,0.319312644404902,0.831059641715123
"A0A090JUK8",35.1506435583333,-0.28176146772582,0.312274777239498,-0.902286986533414,0.366904436664272,0.831059641715123
"A0A090JVY2",6.44213293459625,-1.42046822513261,1.56623403416754,-0.906932293734503,0.364442602445657,0.831059641715123
"A0A089Z7Q8",0.673394718116022,-2.71010509010542,3.04079298425847,-0.891249455038553,0.372795358251622,0.831059641715123
"A0A089ZCI8",5.19608446138769,-1.75456495486755,2.00168692908967,-0.876543144369482,0.380734832367697,0.831059641715123
"A0A089ZG11",3.47349528376697,-2.00308455973604,2.33159129991122,-0.859106207769908,0.390281922738278,0.831059641715123
"A0A089ZG55",4.38723097388204,1.46202195579541,1.44680266873194,1.01051925559192,0.312246578783375,0.831059641715123
"A0A089ZGN8",0.683406336016871,-2.70647645840613,2.92072458887653,-0.926645555254901,0.354110594115584,0.831059641715123
"A0A090I174",0.721494340838595,-2.80794819772038,3.03835352481746,-0.924167702930182,0.355399008216479,0.831059641715123
"A0A090I242",0.629921288697517,-2.5949117730555,2.92246470975287,-0.887918941979261,0.374584354829743,0.831059641715123
"A0A090I2B1",0.625295095393449,-2.60510353039235,3.04359715255028,-0.855929152190684,0.392036968794943,0.831059641715123
"A0A090I2X2",0.717966094202569,-2.80122459021742,3.03851603196629,-0.921905483054068,0.356577878881972,0.831059641715123
"A0A090I368",3.37165583721141,2.3974432001021,2.54263188977104,0.942898266063197,0.34573294190324,0.831059641715123
"A0A090I492",0.625295095393449,-2.60510353039235,3.04359715255028,-0.855929152190684,0.392036968794943,0.831059641715123
"A0A090I4W2",0.769593963561168,-2.899591112391,3.03621090556061,-0.955003193974636,0.339576081757494,0.831059641715123
"A0A090I560",3.62388409182088,-1.90946208260141,1.89691371885744,-1.0066151473413,0.314119752476932,0.831059641715123
"A0A090I567",0.673394718116022,-2.71010509010542,3.04079298425847,-0.891249455038553,0.372795358251622,0.831059641715123
"A0A090I5F2",9.08463849933536,1.3284430639411,1.53317865057978,0.866463320134767,0.38623613283465,0.831059641715123
"A0A090JSM8",11.7265957064045,-2.09089449496189,2.36896963985254,-0.882617683142632,0.377442871118779,0.831059641715123
"A0A090JXR2",6.92516062397118,1.46794872614023,1.51560279283968,0.968557680861649,0.332765926648603,0.831059641715123
"A0A090JWI9",4.63644610597777,-2.10106000243046,2.24222829224443,-0.937041071909469,0.34873743139457,0.831059641715123
"A0A090JYF6",0.80864265397219,-2.91220925411828,3.03592619537354,-0.959249028700437,0.337433306526741,0.831059641715123
"A0A090I0K3",8.45940600358238,1.43104100231242,1.42064913531514,1.0073148722925,0.313783485064717,0.831059641715123
"A0A090I1S2",0.758303574325885,-2.87923106872176,3.03667547594565,-0.94815237635004,0.343051887527337,0.831059641715123
"A0A090I2X5",0.710909600930517,-2.78764496489241,3.03884651492501,-0.917336545692965,0.358966312499806,0.831059641715123
"A0A090I3B2",0.758303574325885,-2.87923106872176,3.03667547594565,-0.94815237635004,0.343051887527337,0.831059641715123
"A0A090I3E0",1.52240956301531,-2.41281555386571,2.59021636154208,-0.931511201029262,0.351589193261168,0.831059641715123
"A0A090I478",0.650864501688449,-2.64033154027752,2.91863387400347,-0.904646370274527,0.365652761177097,0.831059641715123
"A0A090I4F5",0.758303574325885,-2.87923106872176,3.03667547594565,-0.94815237635004,0.343051887527337,0.831059641715123
"A0A090I673",0.758303574325885,-2.87923106872176,3.03667547594565,-0.94815237635004,0.343051887527337,0.831059641715123
"A0A090I9J6",0.595968155714685,-2.52071986377536,2.91828393804258,-0.86376785716955,0.387715428476261,0.831059641715123
"A0A090JYM0",10.6543987058543,2.33005163756062,2.40073523303506,0.970557521503495,0.331768667720319,0.831059641715123
"A0A089ZH11",0.720436716445222,-2.76607722467788,3.03937769687971,-0.910080121834676,0.36278025698457,0.831059641715123
"A0A090I7C8",0.720436716445222,-2.76607722467788,3.03937769687971,-0.910080121834676,0.36278025698457,0.831059641715123
"REF_HEVBR",3.8236218031484,1.83641173005814,1.9090049573142,0.961973264145842,0.336063034123699,0.831059641715123
"A0A090I377",0.834815844923857,-3.00576759404375,3.03388964003565,-0.990730695796973,0.321817098196989,0.831059641715123
"A0A090I441",0.834815844923857,-3.00576759404375,3.03388964003565,-0.990730695796973,0.321817098196989,0.831059641715123
"A0A090I580",0.77518614171501,-2.89975770803887,3.03620713065372,-0.955059250985465,0.33954773435076,0.831059641715123
"A0A090IB35",0.570111652435975,2.93584630972186,3.06109407262798,0.959083987641518,0.337516436284783,0.831059641715123
"A0A090I2A7",0.54236687646431,2.88496449315014,3.06252869520292,0.942020395651831,0.34618219788299,0.831059641715123
"A0A090I4U7",0.619649900775808,-2.59272456435738,3.04394106480719,-0.851765690976546,0.394344152240481,0.832831306597434
"A0A090I219",14.2234937575742,-0.494292560279246,0.587465292357988,-0.841398745950144,0.400124587787434,0.841897831552743
"A0A089ZEW4",6.47385952690551,-1.07911172053726,1.30544324623278,-0.826624767986919,0.408449774477506,0.842157258767863
"A0A089ZV33",23.0432468635262,0.343067859138,0.416788696381937,0.823121793167873,0.410438736836778,0.842157258767863
"A0A090I3Y0",23.5225120434317,-0.411130088512604,0.493489051211931,-0.833108834943619,0.40478335129129,0.842157258767863
"A0A090I514",11.928668736596,-0.798617923808782,0.959119345439654,-0.832657507750197,0.405037915734008,0.842157258767863
"A0A090I521",4.49667729515474,-1.12625039908531,1.36892358870794,-0.822727001255289,0.410663256925672,0.842157258767863
"A0A090I7X7",2.83895392511071,-1.97161316060478,2.38388526132823,-0.827058748417389,0.4082037639228,0.842157258767863
"A0A090JW59",0.596297032088469,-2.52494715672174,3.04587592613658,-0.828972426307727,0.407120010204099,0.842157258767863
"A0A090I6A2",1.27804448739109,-2.13708811914873,2.62489766030043,-0.814160548607496,0.415552982839992,0.849108260965472
"A0A090IA01",0.568727680744414,-2.47175578874573,3.04745766152515,-0.811087819185223,0.417315240433874,0.8496418204517
"K1C15_SHEEP",33.2518267243422,0.681014085906245,0.847196499047868,0.803844310819994,0.421486895407974,0.855059436562413
"A0A090I4T1",4.45831041483207,-1.79320494845522,2.24107547116019,-0.800153752754647,0.423621720897075,0.856321050099088
"A0A090I5P8",3.8031573816246,-2.02677945288376,2.54504716350109,-0.79636223719156,0.425821520662852,0.857704557634071
"A0A090I3D2",2.02637371378652,-1.98513710884363,2.50685963718035,-0.79188203415986,0.428429463486108,0.85989743380545
"A0A089ZGX6",24.3938343780038,0.390458058928375,0.500022324748608,0.780881251901467,0.434872339739317,0.860621483540047
"A0A090JUU7",15.7763273202117,-0.433757950096663,0.550111850583919,-0.788490467231797,0.430409872403283,0.860621483540047
"A0A090JU15",17.4320120282733,-1.62340002359443,2.07284975848144,-0.783173028798639,0.433525510938722,0.860621483540047
"A0A090JWL7",4.0098984194786,1.77003782866348,2.2662777142926,0.781033064703628,0.434783047926442,0.860621483540047
"A0A090I1W4",21.9435563760313,-1.05662263480218,1.36540557259333,-0.773852587107382,0.439017970401557,0.865798506088088
"A0A090I4A2",3.29357478993609,-1.11066696715561,1.45080317508102,-0.765553168225993,0.443942219106534,0.872196106512785
"A0A090I2K4",4.84153691056433,-1.42182518204186,1.86297774942794,-0.763200302568542,0.445343948378436,0.872196106512785
"A0A090I640",5.34659761695242,-1.64662754262231,2.17886904861044,-0.755725794385135,0.449813615441981,0.876304592695263
"A0A090I987",2.84080727766044,-1.80303340319537,2.38964921562045,-0.75451802356993,0.450538226986434,0.876304592695263
"A0A089ZB18",15.0998223121638,-0.502916049540999,0.676676402705926,-0.74321499542457,0.457351526086067,0.880479468587462
"A0A090I3A4",7.62957426859109,1.21829570563247,1.63246620806462,0.746291530944967,0.455491326301418,0.880479468587462
"A0A090I3J9",18.3900708023568,1.29999814150289,1.74499445535044,0.744986975469682,0.456279593642514,0.880479468587462
"A0A090IB20",30.7869757805119,-0.227762953395301,0.316711168374598,-0.719150368344159,0.472048275885999,0.90293330959556
"A0A090I8R0",7.30503293980467,1.19737964664747,1.66558269904119,0.718895343555593,0.472205405724886,0.90293330959556
"A0A090I4W3",39.7547143990273,0.183433013344741,0.257811402921454,0.71150077640525,0.47677396986782,0.904451986622737
"A0A090I8C8",3.09711862280849,-1.3819360717191,1.96734668224129,-0.70243647659737,0.482407003979112,0.904451986622737
"A0A090JV74",6.53356498890417,-1.10633283154235,1.57230129951163,-0.703639201904864,0.481657491576322,0.904451986622737
"A0A089ZJ52",1.16854419753978,-1.5840288111516,2.21576387087735,-0.714890621681809,0.474676632460997,0.904451986622737
"A0A090I340",13.0110291362453,-0.688867779499261,0.977235531664134,-0.704914789913736,0.48086326553748,0.904451986622737
"A0A090JVR0",10.921678480944,0.922094713108732,1.31325012039086,0.702147061547038,0.482587455759835,0.904451986622737
"A0A089ZVX2",0.76697644320062,-1.71143027205342,2.46678132237305,-0.693790834449413,0.487813391392182,0.911228975339851
"A0A090I1X5",3.24679937777393,-1.44857187144611,2.13115061609991,-0.679713512739445,0.496685878244845,0.912740932099294
"A0A090I246",16.391470354164,-0.482619273955318,0.706376673327254,-0.683232179344245,0.494460141763948,0.912740932099294
"A0A090I420",2.82759507622839,-1.80021271027931,2.63970678106966,-0.681974499285042,0.495255075716532,0.912740932099294
"A0A090I7S6",11.7406640292496,-0.878700176324165,1.28107420905095,-0.685908880310005,0.492770569942255,0.912740932099294
"A0A090I9D6",2.4708102074677,-1.28456766053728,1.88301056558134,-0.682188238354731,0.495119930872769,0.912740932099294
"A0A089ZI64",14.1864927654263,0.443792037594794,0.685294977870423,0.647592718355959,0.51724840816599,0.94181762469363
"A0A090I3U3",5.85744719442007,-1.03579359680018,1.59765122148747,-0.648322727056673,0.51677623750878,0.94181762469363
"A0A090I8X6",3.90614478754761,-0.86490540325036,1.33637398540484,-0.647203112823502,0.517500496960634,0.94181762469363
"A0A089ZG23",10.2696465096607,-0.751849712962708,1.19063624068125,-0.631468862843047,0.5277340021495,0.948245857830531
"A0A089ZBE1",6.77212078906602,-1.30174076911947,2.05732509155803,-0.632734600117888,0.52690697099572,0.948245857830531
"A0A089ZDW1",9.06226278242496,0.662373563330638,1.03960087996134,0.637142172633856,0.524032240655915,0.948245857830531
"A0A090I489",6.81454917821769,-0.981863462251488,1.54244017301648,-0.636565021728721,0.52440821509252,0.948245857830531
"A0A089ZFA3",14.9892805352477,-0.569853187645545,0.951425696020221,-0.598946601956643,0.549208493563463,0.950096036408189
"A0A089ZGZ1",12.2191967498179,-0.626365829749399,1.02447094667893,-0.611404190406683,0.540932029179215,0.950096036408189
"A0A090I3H9",30.6710852859413,0.196318904629978,0.333511614885604,0.58864188192461,0.556101532329392,0.950096036408189
"A0A090I3L9",13.403845549013,-1.23466800987938,2.0538897718508,-0.601136451819806,0.547749106411983,0.950096036408189
"A0A090I4Y3",7.02977451075555,-0.999213564897246,1.69513930240763,-0.589458083756332,0.555554022532573,0.950096036408189
"A0A090I6I2",24.5736308802952,0.30034220536574,0.490409891280538,0.612430969900503,0.54025265670826,0.950096036408189
"A0A090JUV1",2.77031159729086,-0.997478934299707,1.65268006313618,-0.603552349029284,0.54614130150409,0.950096036408189
"A0A090JWH2",17.7481475465632,-0.439165532199381,0.747317168080683,-0.587656153179618,0.556763111855832,0.950096036408189
"A0A090JY31",9.28857793345478,-0.756453141522624,1.23580721798056,-0.612112577525439,0.540463276545312,0.950096036408189
"A0A089ZA06",5.23225162988318,-1.08376275112108,1.80611842570423,-0.600050769482907,0.548472400733935,0.950096036408189
"A0A090I938",24.861256305033,0.375028996641595,0.633155067275014,0.592317768624442,0.55363781960179,0.950096036408189
"A0A090JTZ4",9.3014667424677,0.90330154518971,1.53922072321594,0.586856408288483,0.557300148564521,0.950096036408189
"A0A090JVW9",6.30413152250585,-1.07074019288942,1.72084487784517,-0.622217729601631,0.533798709446121,0.950096036408189
"A0A090I2S7",5.17745591467349,1.32816922389164,2.1910027935667,0.606192391808651,0.544387004354247,0.950096036408189
"A0A090I899",11.1310449390958,0.878836827588349,1.44884021010037,0.606579539594269,0.544129981972703,0.950096036408189
"A0A090JYF1",3.85293153166822,-1.14673229157163,1.92163635704998,-0.596747812022069,0.550675765800254,0.950096036408189
"A0A090I544",11.8883959851277,1.55903666138061,2.49564637336202,0.624702553222855,0.532166297086798,0.950096036408189
"A0A090I1I9",28.9280180667549,-0.255337521549364,0.457050367807182,-0.558663857496521,0.57639115002166,0.951832512746125
"A0A090I431",11.5161633440372,-0.647730770556712,1.15178353627519,-0.562371965006064,0.573862615912702,0.951832512746125
"A0A090I442",3.55207990479367,-0.823567729225628,1.48625403269907,-0.554123125055553,0.579494584906029,0.951832512746125
"A0A090I7L2",18.0305081362372,-0.275640090118922,0.483377559479303,-0.570237663527125,0.568516514051249,0.951832512746125
"A0A090JWM7",5.49481256425434,-0.691627722776588,1.22249093110528,-0.56575284542297,0.571561805813226,0.951832512746125
"A0A089ZGC1",1.82572201848979,-1.57851899897477,2.79423155752191,-0.56492061108017,0.572127763820155,0.951832512746125
"A0A089ZHM6",24.7752316977161,-0.606784691361233,1.09701991326178,-0.553120945231593,0.580180595225112,0.951832512746125
"A0A090I4R4",7.73716469803631,0.847371090392545,1.4573270708892,0.581455671358326,0.560933386050151,0.951832512746125
"A0A090I518",16.4024728581516,0.44999322130658,0.782063474447223,0.575392197704468,0.565026079710894,0.951832512746125
"A0A090JW16",5.21680460145385,-0.930718325123391,1.63059489651823,-0.570784519877212,0.568145717571528,0.951832512746125
"A0A090I4P4",5.79474738953997,-1.32140028296342,2.37905528058172,-0.555430676096067,0.578600115119682,0.951832512746125
"A0A089ZC90",11.4346388814081,-1.67894894664014,2.9029013702623,-0.578369270082514,0.563014836377741,0.951832512746125
"A0A090I684",5.87042415417783,1.01412867428722,1.78158301206254,0.569228976377117,0.5692007586838,0.951832512746125
"A0A089ZGF4",20.4515890149445,-1.09534611578501,2.11069059436455,-0.518951531176354,0.60379454127449,0.957160962059111
"A0A090I0T1",21.1638028310955,-0.220990514405281,0.425575310688665,-0.519274753151621,0.603569156571305,0.957160962059111
"A0A090I100",17.1741405563309,-0.429450532080095,0.838966294996152,-0.511880554250472,0.608734608395598,0.957160962059111
"A0A090I2G1",2.13221187417461,1.36827297966657,2.52642647342598,0.541584326343411,0.588104891651279,0.957160962059111
"A0A090I2T3",145.965061900529,0.0983662577916116,0.194954716808145,0.504559517215548,0.613868249518476,0.957160962059111
"A0A090I6Q2",23.2476400886462,0.264912324252859,0.511399300524473,0.518014639404423,0.604448055327096,0.957160962059111
"A0A090JTX8",13.1520048494846,-0.413956614408064,0.788404954124497,-0.525055825997126,0.59954438314149,0.957160962059111
"A0A090JU72",2.82576958956166,-0.926555547866436,1.81735493853076,-0.509837417128605,0.610165369435822,0.957160962059111
"A0A090JW72",26.4548467035149,-0.262695009410029,0.512519262412713,-0.512556363585981,0.608261683900145,0.957160962059111
"A0A089ZDP0",3.59153536877072,-1.03739891116324,1.91186030920882,-0.542612295556541,0.58739677147192,0.957160962059111
"A0A090I0R5",5.72063467910512,-1.15768613115642,2.14954041137074,-0.538573792347627,0.590180975086683,0.957160962059111
"A0A090I434",1.63916289947939,-1.007408791513,1.96696006090538,-0.512165351770946,0.608535290031502,0.957160962059111
"A0A090I579",3.95370181192175,-0.892688981635339,1.71163994902217,-0.521540165117855,0.601990533243655,0.957160962059111
"A0A090I653",7.9217734191862,0.699803329755178,1.3135609308913,0.532752850132605,0.5942046763248,0.957160962059111
"A0A090JWV3",4.92075318563016,-1.0422717159499,2.04060774456229,-0.510765343671412,0.609515379132639,0.957160962059111
"A0A090I4L9",18.37884079845,-1.4679056982693,2.89546418516139,-0.506967313148608,0.612177753597987,0.957160962059111
"A0A090I5C4",1.9410629690315,-1.45473304982832,2.79157147167203,-0.521116175813689,0.602285843151544,0.957160962059111
"A0A090I4H2",3.97103650933042,1.28482405909317,2.53267379462745,0.507299464233673,0.611944714452025,0.957160962059111
"A0A089ZDH4",57.5024916692452,0.283366678939039,0.573691023631448,0.493936051405051,0.62135134283897,0.95741255417327
"A0A090I2T7",22.5903104927855,0.700979671122501,1.43704362188354,0.487792896783275,0.625696543241004,0.95741255417327
"A0A090I3I7",6.27571217485928,-0.695833307826281,1.419230131429,-0.490289271920727,0.623929217376103,0.95741255417327
"A0A090I7Q9",10.012695167996,0.651066323934713,1.33350810758388,0.488235744673761,0.625382868685414,0.95741255417327
"A0A090JX22",12.1403877548869,-1.44045769204867,2.90043391067951,-0.496635240246245,0.619446297551093,0.95741255417327
"A0A090I6D0",2.36916466895177,1.34959102719761,2.69219712120613,0.50129725515529,0.616161936763974,0.95741255417327
"A0A090JYQ2",3.49540723389247,1.1352056753659,2.32840020819501,0.48754748920329,0.625870397604434,0.95741255417327
"A0A090JVL3",8.36888394736403,-0.621270332853053,1.30681826348436,-0.475406833691292,0.63449702459163,0.965457671661019
"A0A089ZAV8",7.43883407189738,1.05292362112132,2.21507243255704,0.475345007073128,0.634541084554592,0.965457671661019
"A0A090I897",14.284815621254,0.319902749171775,0.678697281204016,0.471348210802119,0.637392092887553,0.967195508242238
"A0A090I455",16.9679896470135,-0.75895863056616,1.64916096422988,-0.46020894686928,0.645366249703713,0.974072792886137
"A0A090I4B8",3.00474241805803,0.992064606577034,2.14864683819832,0.461715992102684,0.644285001294065,0.974072792886137
"A0A089ZVL0",28.7910852821233,-0.147342236448588,0.325217901538669,-0.453056968117325,0.650507720565867,0.977585021079564
"A0A090I5G8",11.3774984051681,0.356398685964306,0.791332259538697,0.45037805759627,0.652437863855535,0.977585021079564
"A0A090I8Z8",4.80567123694988,-0.918407409762831,2.04193964052814,-0.449772065507916,0.652874802063737,0.977585021079564
"A0A090I7B6",18.391951841392,0.262379698235811,0.589370607735632,0.44518626275558,0.656185153368388,0.979949331943291
"A0A090I5E6",6.54343199483414,0.757328874429336,1.71600089521911,0.441333612668445,0.658971495606863,0.981520701351275
"A0A089ZA11",11.3745714963992,-0.396781523063972,0.927916517948991,-0.427604763347669,0.668938897398383,0.984362401786849
"A0A090I2M9",25.1650761130752,-0.603621494170891,1.39175198619257,-0.433713405951174,0.664496570363973,0.984362401786849
"A0A090I599",19.8241846580168,-0.334474858590544,0.779790314369397,-0.428929229341644,0.667974728088971,0.984362401786849
"A0A090I0S1",4.99274947262998,-0.85482482629222,2.00319276223837,-0.426731187535362,0.669575131957486,0.984362401786849
"A0A090I729",6.56369031763544,-0.742007764252885,1.71324250931691,-0.433101420387201,0.664941090936259,0.984362401786849
"A0A089Z9Y9",19.7794387265173,-0.973679382233793,2.7025382394685,-0.360283295168205,0.718635290233903,0.985266954413584
"A0A089ZA17",12.2589274777989,-0.521957930897409,1.25752332665567,-0.415068189856592,0.678091985315271,0.985266954413584
"A0A089ZBS5",9.48628379499846,-0.228410949230845,0.892450912119575,-0.2559367088195,0.797999708831208,0.985266954413584
"A0A089ZBS9",27.8748148410341,-0.156869962354532,0.487682208357857,-0.321664312673515,0.747707016424269,0.985266954413584
"A0A089ZCQ3",19.7858351729849,0.267438631037911,0.684537851136402,0.390684942540337,0.696030130171214,0.985266954413584
"A0A089ZER7",19.0848666476676,-0.118932220353906,0.689713667480566,-0.172437093770159,0.863093912304246,0.985266954413584
"A0A089ZF65",12.9429139004946,0.107357524458506,0.734057832005055,0.146252134065872,0.883722350940098,0.985266954413584
"A0A089ZGS2",23.9880222635174,0.156118255180168,0.631751110970179,0.247119874376505,0.804815453112629,0.985266954413584
"A0A089ZH78",8.65942133847836,-0.465710287922772,1.42228513829993,-0.327438061034258,0.743336583082529,0.985266954413584
"A0A089ZHU8",8.49619557753384,-0.570679966231378,1.76639743599099,-0.323075631001022,0.746637965118322,0.985266954413584
"A0A089ZIP7",39.1787533755968,0.0835019738474034,0.305276098852332,0.273529353137452,0.7844463317863,0.985266954413584
"A0A089ZJ55",10.7192498985394,-0.236300393077434,0.912751790960093,-0.25888789856975,0.795721735504954,0.985266954413584
"A0A089ZV28",11.2713354811941,-0.318758503045992,0.900260230812551,-0.354073735722269,0.723283624581031,0.985266954413584
"A0A090I192",7.63431245979956,-0.295089239631906,1.48655873537743,-0.198504931294883,0.842650026905884,0.985266954413584
"A0A090I1P7",12.6493626770852,0.150121481169727,0.637143443335214,0.235616457706753,0.813730301565612,0.985266954413584
"A0A090I281",29.0751691100514,-0.0674033286303298,0.319779636778628,-0.21078055284987,0.833058514204456,0.985266954413584
"A0A090I2L6",43.3833788547468,-0.0533698963755632,0.248126879820952,-0.215091151809408,0.829696252298351,0.985266954413584
"A0A090I305",16.2370576757607,0.266214902936406,0.635895238105128,0.418645850737436,0.675474975116535,0.985266954413584
"A0A090I314",14.7956329741967,0.187311257457536,0.733067677940266,0.255517004901693,0.798323811398986,0.985266954413584
"A0A090I345",17.1722994824481,-0.237969669168668,0.728646014805914,-0.326591601865901,0.743976796275733,0.985266954413584
"A0A090I3C5",23.4715104861208,0.192942678418944,0.539102178051616,0.357896306626443,0.720420914789432,0.985266954413584
"A0A090I3J1",22.9289193835336,-0.237328854719465,0.743399662649905,-0.319247998947818,0.749538461804117,0.985266954413584
"A0A090I3J2",82.1709930947141,0.178198497746559,0.448860039420209,0.397002366209158,0.691365715714423,0.985266954413584
"A0A090I3Q7",12.9093217641702,-0.299107057799215,1.27312927029182,-0.234938481722799,0.814256481245315,0.985266954413584
"A0A090I3V1",33.9384652352571,0.0763011703041516,0.32267736487109,0.236462729062617,0.813073625179498,0.985266954413584
"A0A090I443",9.37392419274722,-0.503715339669344,1.54647324347719,-0.325718755105493,0.744637152898763,0.985266954413584
"A0A090I471",10.1580001268059,0.200976763396977,1.18714580749227,0.169294085131396,0.865565328214267,0.985266954413584
"A0A090I494",14.6392994565502,0.230874188945072,0.664903373832733,0.347229684840119,0.728418771299555,0.985266954413584
"A0A090I4X8",7.80873197362812,0.279128865828931,0.990439076639265,0.281823357349818,0.77807895999595,0.985266954413584
"A0A090I4Y0",15.77306893471,-0.216775484436295,0.559942494757818,-0.387138833836951,0.698653429566436,0.985266954413584
"A0A090I4Y4",24.7012019311336,0.0827122632633608,0.512312244789293,0.161448929055715,0.871739832281469,0.985266954413584
"A0A090I4Y7",17.2164570861841,-0.147341483499772,0.563408903042424,-0.26151784734697,0.793693188083912,0.985266954413584
"A0A090I552",13.8812859053328,-0.181394773094095,0.589296030749098,-0.307816044278308,0.758222312408885,0.985266954413584
"A0A090I574",21.9228585488855,-0.384514727778707,2.7084228265177,-0.141969977513847,0.887103719919468,0.985266954413584
"A0A090I5C2",54.4095965440075,-0.0368775666053865,0.254425594931428,-0.144944405515985,0.884754766076735,0.985266954413584
"A0A090I5E9",28.2557384517142,0.103543668157456,0.402139318879502,0.257482079708008,0.796806647397802,0.985266954413584
"A0A090I5H3",25.256670713083,-0.200705827409092,0.496192117674969,-0.404492172002952,0.685850833104025,0.985266954413584
"A0A090I5H7",31.5074722820983,0.100775449099106,0.339977521935854,0.296417976474692,0.766910898618781,0.985266954413584
"A0A090I5T3",41.4995503087555,0.0915229843876348,0.274555370372638,0.333349823984197,0.738870233807637,0.985266954413584
"A0A090I613",29.1180311322264,0.0586485789108945,0.335801089284017,0.174652735748841,0.861352508235102,0.985266954413584
"A0A090I622",16.9969451837431,0.219995817970075,0.630129489719509,0.349127951570719,0.726993252961677,0.985266954413584
"A0A090I672",17.4806447906395,-0.141621611778885,0.572642557435118,-0.247312411451241,0.804666454131709,0.985266954413584
"A0A090I6C9",25.3173675181329,-0.0688342390303925,0.392136765560925,-0.175536305380419,0.860658246053646,0.985266954413584
"A0A090I740",8.4414490236612,0.724027221590427,1.7754838037454,0.407791510158012,0.683426747069542,0.985266954413584
"A0A090I7V9",4.66680687772972,-0.228779085608989,1.15926135856237,-0.197349013593193,0.843554426150382,0.985266954413584
"A0A090I8M3",13.9233434616529,-0.221591794036721,0.906653277485053,-0.244406323276512,0.806916144987759,0.985266954413584
"A0A090I8R6",15.5317489886642,-0.2222405645871,0.945875058234152,-0.234957632778688,0.814241616888242,0.985266954413584
"A0A090I8S1",9.2662719921767,-0.3627333603805,1.23603762898308,-0.293464658255534,0.76916700950354,0.985266954413584
"A0A090I8V8",23.2281711964829,0.0563150270569495,0.397683745972791,0.141607565376339,0.887389990852235,0.985266954413584
"A0A090I8W8",52.5906442194312,0.0345624097337881,0.224051724193587,0.154260851409138,0.877404063828747,0.985266954413584
"A0A090I9B3",5.41249492984044,0.215922848630972,1.54332215359667,0.139907826844687,0.8887328171889,0.985266954413584
"A0A090I9E0",43.9239742547581,-0.257368354984496,1.2856293747182,-0.200188608043364,0.841333076309981,0.985266954413584
"A0A090IAQ7",11.1627573210079,-0.364338192918254,2.5044171094773,-0.145478239842522,0.884333295060159,0.985266954413584
"A0A090JSU7",5.99111003012623,-0.416714098320012,1.45120193657473,-0.287151007601038,0.77399669749421,0.985266954413584
"A0A090JSW3",7.88755737893861,0.248210535129077,1.31903242365671,0.188176219687589,0.850738513410467,0.985266954413584
"A0A090JU62",4.41937039056802,0.296774658111485,2.07264771038064,0.143186252359781,0.886143086970406,0.985266954413584
"A0A090JUT3",19.3101709481899,0.150014128040328,0.568550477137625,0.263853666600679,0.791892679412961,0.985266954413584
"A0A090JV64",27.2209355970234,-0.133800942591079,0.37286701588861,-0.35884360077334,0.719712093271526,0.985266954413584
"A0A090JW43",20.70915604949,-0.289684556186766,0.768060893778135,-0.377163527701289,0.706052082864186,0.985266954413584
"A0A090JWL2",16.2218431904122,-0.0834823020331012,0.5464849996734,-0.152762293718937,0.878585733909118,0.985266954413584
"A0A090JWN0",21.0013689171859,-0.0733658344018493,0.491144233741813,-0.149377370966787,0.881255866736327,0.985266954413584
"A0A090JX27",6.61061758155881,-0.308628919909632,1.24248376408617,-0.24839674274265,0.803827453541135,0.985266954413584
"A0A090JX53",5.40543538624199,0.344769334711976,1.81339884194332,0.190123279411884,0.849212528442618,0.985266954413584
"A0A090JXJ6",26.1874857958847,-0.074064362498641,0.39405721777241,-0.187953320376477,0.850913243880659,0.985266954413584
"A0A090JXN7",18.1851269080211,-0.123682619936097,0.813701012918244,-0.152000081077107,0.879186871704352,0.985266954413584
"A0A090JXZ1",18.8858694506114,-0.541229851888425,2.663834048991,-0.203177015510193,0.838996677116886,0.985266954413584
"A0A089Z928",13.9876641529371,-0.256198605819206,0.995587181620805,-0.257334174795338,0.796920812853259,0.985266954413584
"A0A089Z9L4",0.66092771887514,0.83354640923318,2.99421740744976,0.27838539952352,0.780716526206623,0.985266954413584
"A0A089ZED6",9.48768869007752,-0.821995888577011,2.90128194625294,-0.283321615687381,0.776930308914294,0.985266954413584
"A0A089ZG68",1.09029607674227,-0.540631335215419,2.9321745983028,-0.184378970995911,0.853716165713153,0.985266954413584
"A0A089ZGW2",10.711754945483,-0.245848490151545,1.09147506368529,-0.225244257364392,0.821789261526807,0.985266954413584
"A0A089ZGY9",23.028390929481,-1.0439259675659,2.71888843449536,-0.383953219382337,0.701013120405018,0.985266954413584
"A0A090I260",2.91739885989269,-0.483598442573616,2.63538812899603,-0.183501791350121,0.854404313345715,0.985266954413584
"A0A090I2C6",22.4174512204161,0.366171990932655,1.09099242991801,0.335632018051833,0.737148376295346,0.985266954413584
