"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A0A090I8S8",2.55293653328467,-0.862586111776031,1.79857767208543,-0.479593472755542,0.631516488547872,0.988190547661253
"A0A089ZCL2",0.936628083254588,-3.0054602378814,3.94487240789865,-0.761865005282222,0.446140577975693,0.988190547661253
"A0A089ZG23",3.82897971412457,0.38057126938624,1.13163945796796,0.336300812689598,0.736644037145192,0.988190547661253
"A0A090I7B6",7.84659019191342,-0.138973964964133,0.800398509651738,-0.17363096418633,0.862155495728478,0.988190547661253
"A0A090I672",4.91525201622563,0.0506670355998445,0.948626387889091,0.0534109489749596,0.957404481645653,0.988190547661253
"A0A090I4Y0",3.70319998689184,0.453113550625975,1.31799389351726,0.343790326233436,0.731003975847953,0.988190547661253
"A0A090I5G8",10.4840763191286,-0.0556705622650275,0.718886569262993,-0.0774399810002034,0.938273536020883,0.988190547661253
"A0A090I496",1.45425605272739,-1.36441196520566,2.52546467003036,-0.540261751192605,0.589016532144006,0.988190547661253
"K2QDP1",3.46164613613601,-0.655089013060013,1.12922304434698,-0.580123666745433,0.561831224895571,0.988190547661253
"A0A090I7S6",8.86350645590145,-1.6051894681648,1.58535234565565,-1.01251275311984,0.311292952112625,0.988190547661253
"A0A090I729",1.87514777077012,-1.55211741640794,2.36396663194668,-0.656573318520071,0.511455309651018,0.988190547661253
"A0A089ZDP0",2.19354965179381,-2.10905100578097,1.79361870780024,-1.17586363066406,0.239649374261519,0.988190547661253
"A0A089ZGF5",3.15712818125894,-1.39874762105827,1.35566330022905,-1.03178098929279,0.302174726977406,0.988190547661253
"A0A090I622",7.01353070574005,-0.101088078051229,0.848455519772023,-0.11914363887737,0.90516155812281,0.988190547661253
"A0A089ZV33",6.46162845234061,1.49582104956194,1.09371009618504,1.36765771366608,0.171419242037598,0.988190547661253
"A0A090I7U4",4.2164122820092,-0.412266450802451,1.18891715927597,-0.346757928074242,0.728773186750256,0.988190547661253
"A0A0S4FN62",2.35622381495768,-0.472888722285566,1.57300309438006,-0.300627966960192,0.763698202875709,0.988190547661253
"A0A089ZDA2",6.081659339371,0.256462759595583,2.20914799426135,0.116091253398047,0.907580220720895,0.988190547661253
"A0A090I938",8.64680183525015,0.635277172319384,0.828021841589052,0.76722272337675,0.442949104719471,0.988190547661253
